"clustername","bootstrap","leafname","branchPath","medianOfDistances","sequencesperCluster"
"c6.1",0.9999,"235",0.0770163,0.00349160000000001,5
"c6.1",0.9999,"244",0.0770163,0.00349160000000001,5
"c6.1",0.9999,"238",0.0770163,0.00349160000000001,5
"c6.1",0.9999,"234",0.0770163,0.00349160000000001,5
"c6.1",0.9999,"251",0.0770163,0.00349160000000001,5
